userId,RecommendedItemIds
2667,25886 21913 12997 14366 33562 
2674,4762 35293 8205 18453 19837 
2675,10546 33562 35390 12180 35955 
2680,13061 32266 34175 30898 29625 
2686,22029 34351 33175 36869 31220 
2690,13502 14572 17529 27132 3841 
2696,14020 4105 34595 17782 19907 
2697,33562 30616 19127 17207 33266 
2699,19426 17815 31992 7597 27660 
2701,24626 18970 6773 22029 34633 
2709,28852 17330 34614 12454 28199 
2712,22029 9577 7903 7597 23507 
2713,36982 14535 12873 14669 13530 
2716,11966 28199 33512 12997 13241 
2718,22850 20413 11259 6897 30903 
2721,14572 6821 13502 35367 27132 
2728,32916 27780 34351 8187 30964 
2729,7992 26741 31076 35831 14904 
2734,34406 6207 24302 15633 18734 
2737,28691 15662 1258 19748 14839 
2743,21671 30671 31992 34677 26325 
2751,17782 4735 15917 13530 17107 
2762,18099 31136 9577 22002 18200 
2764,10446 19798 15086 11366 6263 
2772,17207 12866 33173 19426 33543 
2775,27559 21996 9607 28200 7498 
2776,24547 31076 26951 16339 49 
2782,34930 33562 30087 17207 8216 
2784,29848 30019 22272 6461 31992 
2785,33266 32916 9420 14734 33562 
2795,13284 25150 12841 9913 9164 
2800,9577 11366 17082 6592 2108 
2801,24639 6627 16345 6699 12 
2808,15743 21412 2164 19478 28109 
2812,14201 4077 24613 12354 12769 
2813,2041 36957 23516 12255 23949 
2816,33173 33663 35738 33598 16153 
2823,32308 33818 29848 4762 34351 
2829,4762 19127 5488 14118 21765 
2830,2578 14785 3496 35001 9577 
2832,26104 26946 31473 15494 24560 
2835,23044 21077 12841 34090 36213 
2837,6821 6627 9420 25304 19127 
2839,27660 718 35300 19426 20620 
2843,18099 8216 17648 22976 21765 
2845,912 91 7825 18653 24367 
2850,8035 6263 9577 11366 12354 
2860,2556 3327 7402 17756 19554 
2862,9577 15917 24639 17107 4735 
2865,19478 15917 6699 17648 2623 
2867,14535 25512 2050 25647 31459 
2869,20262 18662 21025 21405 11676 
2875,10262 7107 25304 26762 28199 
2877,5578 6314 35390 36204 19478 
2880,2464 32674 19127 23188 7274 
2883,18001 6821 28199 13502 36855 
2884,35065 722 3527 15204 26762 
2886,35831 24515 25513 6612 13502 
2888,6627 18966 3040 2143 4605 
2895,35247 25920 24109 17815 35486 
2903,27132 32019 17782 28199 25513 
2904,23030 33266 15971 6773 12102 
2908,28199 17207 25694 22385 228 
2909,9577 18389 15086 19332 8759 
2914,9913 14616 35486 6627 23282 
2917,10343 8331 35964 36628 36003 
2921,24488 18645 14616 12180 228 
2926,25199 21747 25575 11730 27267 
2933,13284 25920 17732 17648 14616 
2935,6446 12653 29807 14828 13498 
2951,17648 17383 10446 14616 2041 
2957,5861 30360 9913 23137 22870 
2964,32503 19642 14351 133 21613 
2967,12354 22029 31220 11366 2049 
2968,3527 322 28199 1289 19632 
2978,3515 15452 721 35571 6111 
2985,33546 5137 14101 30360 23089 
2990,9893 15280 3841 27015 20620 
2993,33475 30511 30440 13797 30300 
2996,31836 15469 25694 8016 9930 
2997,34783 26346 22618 23302 10924 
2998,6111 33175 17207 18200 9735 
3001,14734 19127 15452 12 12997 
3003,15917 4105 4735 17782 15737 
3014,31912 10514 25920 2623 14570 
3017,19127 9420 22976 26658 4228 
3019,9913 26681 9855 35390 23282 
3020,11618 33173 2108 32308 30360 
3023,18200 17648 10446 2134 18741 
3028,17124 33743 9978 31963 34739 
3032,8216 5304 36266 15753 28355 
3041,14264 3077 29805 18741 22341 
3043,2339 1289 32019 18615 10059 
3050,9577 18303 33755 16155 33780 
3056,14839 7824 26884 31836 16845 
3057,17717 25937 3263 6871 7260 
3059,5578 26743 10469 12077 9420 
3064,6627 17611 17644 11624 34715 
3065,9233 32519 19522 19380 14613 
3066,1335 14371 24891 10131 28481 
3069,24639 15983 32337 19478 30964 
3071,36168 2578 20965 11486 1363 
3072,17207 25694 6997 4955 2143 
3073,24639 12997 23516 30087 26197 
3074,1076 31992 17383 2041 11366 
3077,30087 30717 33173 31992 19127 
3082,6111 18547 3699 26579 12612 
3091,23444 33562 9420 33175 15983 
3093,24639 21081 34602 2464 4475 
3095,36543 33755 21667 30473 9628 
3098,13502 28199 32916 32308 322 
3101,23240 6461 31992 2578 14734 
3104,8216 9894 33173 30019 17383 
3105,10446 34517 24760 8368 12354 
3106,7036 17207 14839 25694 9066 
3107,14480 11109 35714 23326 12384 
3108,6094 7816 2892 33827 18438 
3113,31726 15530 27132 29781 5850 
3118,33463 32578 18881 14020 13530 
3123,14785 25940 32375 8759 28701 
3127,19127 17207 18099 18200 9893 
3133,12362 5578 35293 25694 16345 
3137,18741 7780 32464 3578 22433 
3157,6112 8800 3764 35889 5885 
3163,7584 11210 25082 17190 17815 
3165,14599 33173 36745 21806 18180 
3166,10059 18741 23089 24547 28199 
3167,291 36367 25694 4077 7642 
3168,33573 33603 9894 26500 15662 
3173,13367 7597 30278 33475 23030 
3180,7597 10179 11618 30653 25920 
3188,26743 5578 21157 9577 6516 
3189,24639 25694 33266 5361 6363 
3190,13649 15917 21216 3216 3077 
3191,5861 32265 9913 21063 14738 
3192,19127 19426 34930 7368 27116 
3195,5292 17644 31254 24479 6599 
3198,30453 4735 36855 21459 35293 
3201,23030 36872 10446 1397 4762 
3202,9877 723 36266 358 28199 
3203,5578 1289 19127 12866 8013 
3206,33173 31992 2041 33175 25363 
3212,25920 34930 6405 25886 16687 
3214,30653 22029 32479 18546 3431 
3216,26726 23137 13750 22870 8559 
3218,25920 21913 35381 25886 29221 
3221,16803 24479 13782 10059 3077 
3227,21495 19127 775 9893 25886 
3229,17207 12102 35300 31220 24626 
3240,25694 6627 6699 28199 33266 
3243,13502 49 24547 26621 15615 
3244,15086 876 25363 33780 23507 
3248,1076 18200 1397 10446 25920 
3249,14932 13135 25278 33780 30019 
3250,17152 10685 29848 8394 35381 
3253,25886 20620 6699 31992 30453 
3256,31037 2441 20665 9902 5578 
3260,11259 22455 228 21913 3515 
3265,36723 17815 9894 2134 1076 
3273,9350 12426 36679 20092 15831 
3279,16818 3456 20635 22870 13750 
3281,17207 12255 27039 10452 33788 
3287,27569 25623 28200 4020 33175 
3294,20955 27660 24488 7086 19752 
3296,6152 21216 10415 4295 10059 
3298,19127 19426 34930 7368 27116 
3302,33266 25694 21157 27170 1340 
3304,7597 15119 13069 13726 23569 
3309,33562 30595 34223 12305 19127 
3319,26468 30087 7480 21304 2442 
3320,22272 18648 3387 26197 28691 
3324,34949 17172 4955 30098 20171 
3325,33475 25939 33137 31220 4785 
3326,2041 31992 12354 32479 2049 
3328,322 35831 4122 9934 25685 
3330,13502 6068 5292 8496 21459 
3332,21157 32362 14101 7274 8295 
3336,3077 21304 11264 31608 12565 
3350,4833 36843 26585 9349 9074 
3351,9607 36204 1076 25920 32674 
3354,9577 2578 14785 28701 5227 
3358,15452 34351 34930 15917 9420 
3360,13797 33173 775 4558 9893 
3361,28688 30616 17529 6111 13367 
3364,11618 29848 1076 36723 22029 
3374,17645 3006 76 31971 36811 
3376,30087 34930 33266 17207 14192 
3378,4735 30453 28431 34774 29985 
3379,34595 26621 28199 24639 33298 
3387,31136 23507 31037 18200 17389 
3392,33562 25886 21913 28199 12997 
3396,34633 1076 8040 25920 14372 
3402,2578 28199 35300 33266 28199 
3407,3456 33475 1076 17383 17648 
3411,30453 1448 36855 20484 17782 
3413,28199 15615 4122 31254 11210 
3418,13750 13198 14738 9913 28753 
3421,25920 8040 25278 17463 30653 
3422,36855 14020 19907 3077 4105 
3424,15452 6595 25920 17501 32780 
3434,26024 26491 15593 13367 34223 
3435,34351 876 31992 25952 29848 
3438,2464 14616 34351 11366 2578 
3439,19937 21274 5063 1858 9023 
3452,22029 9577 2578 36723 16153 
3455,19127 5578 34223 31971 21412 
3459,33173 26197 17389 8170 9913 
3461,34930 33562 4228 17463 27773 
3464,24639 34223 24488 17152 23589 
3468,33603 2464 8606 24639 25936 
3469,30709 28030 3272 23012 18719 
3474,33266 21495 18741 4475 10546 
3475,36408 14599 26197 18546 6461 
3482,26332 30453 27824 6343 17107 
3487,1397 15687 2133 34633 26576 
3488,6578 34403 36589 5061 35831 
3492,19127 35247 21505 10469 17644 
3496,3038 24488 22651 10700 15280 
3505,4762 21099 7923 13886 1456 
3511,18720 4327 19897 28102 31512 
3513,21913 33562 12997 9420 17207 
3518,11900 35300 18316 23137 2597 
3523,34223 9420 34930 24639 3826 
3525,6409 34223 30964 19426 14414 
3528,33562 25886 21913 6627 28199 
3532,17645 36192 26468 14644 2164 
3540,15593 18096 3456 17082 21651 
3543,1076 33173 6111 23507 35738 
3548,12102 31971 418 25938 22976 
3550,5152 20317 36618 3951 2588 
3552,8394 14728 17389 28884 551 
3558,1064 9395 32691 23254 6446 
3560,6314 7759 33543 33761 9420 
3561,30453 17107 19907 1448 23833 
3563,27409 36855 30453 30156 6773 
3564,26743 25421 21406 25150 18720 
3565,23833 19907 36855 30453 4475 
3572,30360 17888 28586 15009 18746 
3581,34930 30087 17207 33562 33266 
3582,31836 3661 26468 11618 30653 
3583,21459 9831 26681 3661 15469 
3587,8216 17207 33546 12866 10200 
3591,11259 27569 33780 33173 876 
3592,26951 35831 24515 13502 32287 
3596,24639 25920 30616 2108 13886 
3602,11259 17207 14932 24639 28431 
3604,34602 1447 17648 13323 18546 
3611,36665 17529 30925 26606 25421 
3616,30278 27356 19127 31759 16677 
3624,9913 8013 30909 13198 34868 
3626,4833 17656 22212 25382 16599 
3627,8156 16687 31037 3680 33855 
3628,13726 19271 27451 6334 24488 
3634,25938 14616 18717 16818 14738 
3637,15086 33175 9577 27322 34774 
3644,30278 34223 25920 22976 25886 
3645,1076 21913 15743 28199 2712 
3656,19907 15714 33971 11301 21484 
3662,33173 25694 9420 24639 6627 
3664,23456 6252 30182 31033 36109 
3670,36204 22029 33562 10685 8035 
3673,3586 14839 11490 6565 23293 
3674,23089 2339 15917 10059 33562 
3675,36168 9404 2578 33649 1363 
3676,6111 17389 28103 10446 18200 
3677,14839 7824 16845 26884 31836 
3678,21406 2578 24832 9415 9404 
3679,16753 16741 20407 13473 20965 
3691,9607 26024 23507 26197 7597 
3692,5279 28102 27569 18648 24488 
3693,9420 19426 6699 6627 6595 
3695,6627 23089 32916 27132 19127 
3696,26024 2623 25920 1397 2712 
3697,23516 24786 27358 15687 29901 
3698,2578 36168 20965 6461 9415 
3699,19897 18016 30616 6111 8035 
3707,31679 12398 36723 6003 29570 
3708,15086 23188 32308 22002 25363 
3712,3431 22029 36410 31381 29384 
3715,14734 17207 10469 6699 21412 
3717,18200 17648 10446 2134 18741 
3721,33562 35486 30924 9894 32916 
3730,33509 505 2163 6763 30968 
3749,28701 35390 34223 27660 25939 
3753,7759 25938 33761 27132 30909 
3754,19478 22976 24639 9607 25694 
3758,30087 3958 35486 35381 33673 
3767,30453 3077 5292 14020 36855 
3771,10278 4762 5488 26180 2108 
3774,6111 2041 19332 11618 2442 
3775,33475 9577 11618 13367 5128 
3776,34930 30616 17529 25694 6699 
3781,10685 13367 25940 23030 11868 
3784,24626 24226 4244 17380 13067 
3790,4605 21412 3077 2623 33562 
3798,3457 25920 27574 7592 17862 
3800,8205 30616 24639 15280 4327 
3801,25366 20620 19271 17207 26197 
3807,18099 4873 15469 32650 14076 
3812,19416 806 31187 22864 23868 
3819,17463 34930 1141 1076 23326 
3820,18881 8978 34783 1695 34549 
3828,8035 28103 33500 133 29261 
3830,31076 27132 33298 1289 322 
3832,17152 32011 8040 33498 3674 
3837,16153 1076 35738 31992 9577 
3840,7393 14328 33213 17149 26757 
3841,9074 2068 4703 29269 4729 
3844,12102 30087 32916 1203 11879 
3846,15687 20620 35300 2911 8035 
3848,4605 30699 32849 21037 12281 
3861,3527 34156 26951 29072 28199 
3864,22976 25920 25500 21495 16272 
3866,8096 18648 34472 17679 16716 
3868,33562 17207 19725 24639 25920 
3869,10059 4122 2339 27660 35390 
3871,5578 27352 29848 30087 10685 
3873,21765 6068 9607 2284 11366 
3875,391 30360 251 1102 1980 
3877,21662 12023 13367 14734 17529 
3878,18645 31924 15280 36955 52 
3880,30440 20620 33546 27761 33628 
3885,9420 31992 23089 20620 28431 
3886,25920 6263 15086 36109 28701 
3888,18741 19907 31076 10059 24479 
3889,9420 12102 10059 18741 2623 
3892,26892 9669 13530 20995 36855 
3899,22029 6461 18200 13367 27502 
3906,7562 52 32187 10551 13420 
3910,30616 32019 21412 9420 12454 
3913,32019 13367 5578 15743 2143 
3916,25920 6263 5945 17463 31136 
3917,9420 19426 6699 6627 6595 
3919,30198 8828 20965 10160 21736 
3923,18741 24479 11259 14767 10446 
3929,11743 25900 16373 29581 12410 
3932,27715 7800 4814 22143 23145 
3936,18099 11781 8040 30616 30223 
3943,29239 14271 25886 18615 28688 
3955,29184 1342 23564 27069 30934 
3969,23507 21077 6263 37065 25920 
3971,12340 36723 22272 34517 1397 
3972,34602 2108 8759 11618 30717 
3974,33562 6446 17207 28199 26804 
3977,19127 22976 12102 18200 24639 
3979,12102 15971 17207 29046 14366 
3981,18916 6405 34891 2428 32356 
3983,21099 33194 30511 6391 19127 
3989,29046 14734 32083 1289 2339 
3990,24479 4295 19907 8978 15917 
3992,32019 33562 18645 9893 34930 
4001,19127 1076 37065 21495 1141 
4010,1397 33543 37065 19127 2623 
4015,16356 16315 25796 4130 5164 
4019,24958 26768 32340 10200 18987 
4025,4953 17694 26346 17782 31381 
4028,21913 26743 24626 10546 13367 
4035,15086 11774 9577 14785 30717 
4037,19127 9420 32942 14734 6627 
4041,19478 24639 17597 25920 17529 
4058,24488 18645 14616 12180 228 
4061,36369 12314 2187 3984 137 
4066,16818 3456 20635 22870 13750 
4068,8549 6821 15441 4295 3077 
4069,10059 34351 31992 13502 28199 
4070,2523 8013 35391 11259 30278 
4074,6821 17019 26775 35738 28964 
4081,2464 16184 18139 8216 3680 
4084,18741 14734 28199 1289 29005 
4087,10410 8447 15086 34595 11366 
4089,27132 21412 12102 10059 1397 
4090,20975 17494 26285 1290 14738 
4097,28199 5292 25670 27132 31341 
4099,17082 32308 9035 25421 13323 
4106,23540 26743 876 25920 9607 
4107,21216 27409 13649 3077 33788 
4108,8555 20941 30087 31992 17648 
4110,27322 33780 17082 15687 6254 
4112,30909 476 9902 15743 25082 
4119,9913 34043 18741 10200 33353 
4121,34774 4833 30087 25694 30925 
4124,23507 33137 22029 33546 12824 
4127,30171 14882 5174 28199 6561 
4132,35831 25694 17644 6821 16803 
4134,24639 34517 24786 2041 18200 
4139,6699 25886 9420 21081 24626 
4142,12102 25278 18200 14366 33266 
4143,19907 49 33282 21996 19242 
4144,24786 9577 25421 32674 23188 
4145,27409 12637 32019 6152 7992 
4147,4386 30616 8205 2777 21495 
4149,19426 6821 3841 19632 17207 
4151,23333 17149 25670 35804 22803 
4152,26346 31459 7785 30453 5911 
4153,24716 8274 18921 18200 17389 
4158,28199 29046 33173 6627 10469 
4175,2578 9404 9415 23240 11486 
4184,11774 479 16153 18200 1853 
4187,8189 30942 20407 15037 17545 
4190,6405 25920 18200 19725 30087 
4194,6111 17389 28103 10446 18200 
4195,4105 17782 30453 3587 14020 
4197,19127 17207 34223 31825 15330 
4199,34930 26332 8205 12102 4605 
4203,33173 1076 2464 18200 13726 
4204,100 14734 26529 30771 12491 
4214,28701 31240 30717 17597 15687 
4219,29448 5834 33298 8519 15623 
4222,15687 10446 20941 23507 6461 
4226,28199 34633 8394 33175 14118 
4233,6627 19637 7575 30278 35381 
4234,35300 18200 12866 24639 33475 
4254,15086 15016 31037 11774 9577 
4260,4851 33628 27029 16818 31706 
4263,30453 24880 12866 14780 18741 
4272,15983 33155 33562 6314 15280 
4275,16153 36723 3006 33755 8146 
4277,16586 37040 21661 17128 17097 
4278,25920 2464 22976 11259 5488 
4282,23507 15687 15086 14785 33780 
4284,31992 35300 15687 12354 2464 
4288,8549 4735 16571 10059 18881 
4291,17463 12340 9577 5488 33443 
4295,2464 7393 20941 25920 15016 
4300,14616 18139 18200 33173 12305 
4302,10546 3841 15971 34930 12997 
4306,15917 3366 3184 4105 16571 
4327,27943 4005 2274 20168 23809 
4329,3985 9893 13361 6871 28753 
4330,35695 18717 33755 8156 19500 
4331,1289 23030 15823 14785 23802 
4338,22029 2041 27562 31992 876 
4352,36855 30453 4735 33957 33463 
4354,2578 36168 21406 24832 6461 
4356,1076 16153 17463 35738 26491 
4358,28637 3360 8866 16652 6322 
4360,15293 37132 8488 32117 5578 
4364,33562 6627 18562 26658 28688 
4365,14709 3165 30550 30653 35425 
4366,35065 28876 7107 33788 32117 
4368,12305 26658 26951 674 5225 
4369,24639 18200 22029 6446 9902 
4371,34403 23507 25421 23030 27569 
4373,9194 2909 23843 8156 16451 
4377,6178 33826 30034 10897 21592 
4379,17082 20941 9577 15687 33755 
4386,12669 34351 9913 35300 33818 
4394,24479 32916 27131 14480 32578 
4396,10685 8134 11579 17815 8216 
4402,29329 10783 10704 33941 29249 
4417,25920 5945 19725 7903 15687 
4439,28383 32044 17445 25860 32179 
4447,30653 30982 6773 17190 18485 
4448,20965 36168 11486 26197 24832 
4454,30616 14366 34223 12384 25886 
4455,7112 29367 35695 10514 2143 
4456,25920 19803 12102 17207 21667 
4460,25304 12997 28199 6821 7592 
4462,30942 26285 34567 21933 19353 
4464,24880 8205 25694 6111 33788 
4470,15753 19024 24421 5655 11624 
4472,15743 3515 2164 32302 14530 
4479,27522 25275 32808 30717 8216 
4482,16367 381 19622 10134 4310 
4484,33173 13726 6111 2041 1447 
4486,1076 17383 17648 33475 30653 
4488,24639 15280 31971 30087 19127 
4492,15917 23951 17782 4735 32019 
4494,8013 551 19020 15732 30514 
4500,11173 16641 33546 25931 23081 
4505,26743 8394 15280 33500 24488 
4510,30453 19907 23951 9420 29260 
4518,17389 32375 29570 26325 19642 
4519,14020 30453 19907 28199 15973 
4523,13752 1289 33707 32287 19396 
4528,10059 6111 18717 22029 36109 
4530,12102 17815 14101 25886 8394 
4541,25694 22341 3841 27132 14734 
4543,25920 32347 35300 33443 17597 
4545,19127 21412 5900 8394 26846 
4553,3680 28199 8156 3242 13069 
4565,30616 25939 20063 1397 9577 
4566,15060 15452 18483 19907 26332 
4569,2578 36957 21996 31992 34351 
4573,33475 23692 15086 27251 3006 
4575,35300 12866 30616 18200 30360 
4582,33298 12 24512 27039 33398 
4585,26762 17644 9420 25656 15917 
4587,20878 3077 10193 8549 8567 
4588,33562 14932 34930 6595 8013 
4594,17389 7811 12354 25421 29915 
4600,17082 4398 34090 10446 25209 
4601,11618 34351 12354 33475 12077 
4611,12102 26743 15983 24639 21304 
4615,14020 30453 32083 13530 4475 
4616,5578 6461 551 2143 30717 
4625,7788 19127 25694 7368 3006 
4634,14734 19127 34223 18645 19020 
4638,3360 6456 25241 11716 18114 
4639,23137 9902 8013 13198 9855 
4646,33173 15086 26104 9894 31220 
4650,15452 14932 3664 6512 17822 
4656,2464 35381 21099 1076 25920 
4657,33173 13726 6111 2041 1447 
4658,30616 2623 17207 37065 30087 
4674,6458 5233 1652 3625 23843 
4679,25304 9012 24547 21081 33500 
4687,25304 9012 24479 21081 18741 
4690,16169 21765 12866 6405 30087 
4691,1397 24639 22029 8035 9404 
4695,23507 8759 18303 2911 13323 
4698,30087 12102 33500 6446 3704 
4699,36109 18099 20745 25920 3223 
4703,24639 26150 26468 3680 22976 
4704,11505 1856 26104 8962 25827 
4709,14351 23240 9404 35247 13886 
4726,19127 30616 11618 19426 25886 
4729,14023 1431 6442 6458 30699 
4731,12180 17486 10546 6363 25506 
4736,7992 26346 8959 32578 11458 
4741,29448 14839 29046 30360 26475 
4756,10546 28688 13198 25694 6405 
4758,24880 15971 12305 24479 24639 
4760,30616 6821 34891 33562 23030 
4761,26332 30453 27824 6343 17107 
4763,36168 32291 9404 133 20965 
4764,6314 17389 3841 30942 30516 
4773,30360 20635 26681 34715 6461 
4774,23880 30758 6111 34517 19529 
4777,33173 13726 6111 2041 1447 
4784,1076 17383 17648 33475 30653 
4785,26325 3674 269 33173 33475 
4789,6263 9607 7592 34602 20620 
4799,34473 18389 20255 31037 31136 
4801,24639 25278 5578 10685 25920 
4804,28199 32916 21459 54 17529 
4805,14785 4833 23507 34351 28701 
4811,16964 28200 36230 5478 12874 
4816,18987 27584 3680 5145 30755 
4819,13782 22341 32019 2540 2859 
4821,11941 35114 19902 23865 34583 
4824,18741 4475 22341 32916 10546 
4828,6111 32479 10446 12354 13726 
4829,15469 23282 30360 2464 6442 
4832,34223 21913 34930 17207 17648 
4835,9913 36957 9415 2578 1363 
4838,26784 28650 34073 15623 322 
4851,18200 33475 23188 20941 2712 
4853,23137 13284 13750 14616 33628 
4863,2234 551 8216 35126 29389 
4865,24639 14734 20255 19127 33543 
4866,34942 32091 9902 18200 28639 
4871,26585 26325 27559 6473 4833 
4877,5889 8978 12102 24639 912 
4881,9735 33755 34602 19960 26147 
4883,6627 24639 18615 33788 34351 
4886,17389 12354 22272 27973 33990 
4887,573 10268 32467 33282 4234 
4888,12322 16362 10406 25444 29872 
4889,4605 22963 17463 35390 34223 
4892,35283 34891 17407 28640 2578 
4893,28199 25694 12866 2464 10685 
4894,25920 33173 17463 21765 28964 
4897,24639 21081 27132 35738 6627 
4900,33562 33266 14734 775 25886 
4907,5861 6405 7788 26285 22870 
4910,28476 1512 26743 19269 824 
4919,19907 10059 22341 13782 30453 
4926,34223 9420 34774 775 22433 
4933,17380 30453 4122 2339 4735 
4944,23704 30030 25286 18879 18939 
4946,6821 3972 10179 21952 36607 
4947,19426 6627 12102 9420 24626 
4949,1448 26191 13198 7788 16307 
4953,26743 12997 18383 34891 27068 
4954,18099 8216 17648 22976 21765 
4960,28701 12669 15687 17445 24768 
4962,9913 7393 8962 25156 23821 
4967,23081 2886 26191 13701 19478 
4976,36673 30475 6111 37131 4605 
4977,14537 10685 27388 27453 7923 
4979,18741 31076 24547 35390 31203 
4980,30453 24596 4105 17380 13782 
4983,32287 1289 29046 3527 28199 
4987,16758 5362 32164 10644 25444 
4989,32877 16519 5043 24376 27522 
4990,22579 8132 21108 3996 35594 
4993,15183 17380 11744 19817 3366 
4995,24639 18987 16687 19127 36248 
5000,1289 14572 6821 17529 27132 
5001,6068 30453 26024 22405 13502 
5005,6314 32674 17648 26621 25920 
5009,25886 17207 28527 28761 28199 
5012,2578 6461 14351 52 36599 
5013,23516 13451 22976 20620 19426 
5024,25694 17383 33475 23188 32308 
5026,20408 689 31069 6516 23868 
5028,15917 25624 28199 4105 6561 
5032,19426 33266 6446 3680 9420 
5037,2339 3661 1289 32019 28964 
5038,34351 33603 2464 14616 35300 
5041,27569 36811 10200 30653 34930 
5047,14101 3661 21459 15469 25920 
5050,25920 30087 36204 32916 24639 
5051,15566 34614 33550 24391 11403 
5053,33130 29417 10590 29046 23887 
5055,34930 33562 9420 6773 5578 
5056,15687 19332 8156 9577 6627 
5058,22029 34602 33546 27660 8216 
5071,25694 33562 6699 19426 14839 
5075,10514 32674 24488 24263 28213 
5078,34930 6773 24639 23507 8035 
5079,9420 21765 9577 33266 27502 
5080,15883 7717 30672 19988 20745 
5081,12102 26743 31836 15983 956 
5083,4785 14423 19271 7597 25920 
5086,13367 33598 26486 34930 10685 
5087,32117 14697 5360 4102 27486 
5088,30964 33500 31992 34223 11259 
5092,23188 2108 18200 17383 11618 
5093,31136 28701 23507 1397 31037 
5098,22029 29915 33562 14932 11259 
5106,14734 15086 17207 25694 3841 
5108,6111 29308 17463 4578 28103 
5109,23188 18200 2108 17383 14616 
5110,33173 16272 8571 18791 29915 
5112,19127 19426 34930 7368 27116 
5113,30087 33173 23516 12997 6111 
5114,7657 20955 33500 19240 28431 
5120,24639 35300 20941 22029 25920 
5126,21761 17163 19907 4234 12753 
5131,4605 19426 17463 12362 34930 
5133,10546 32916 14734 17207 1289 
5135,11403 24391 36218 3006 15086 
5138,33543 13290 22813 22976 5366 
5140,23507 33137 22029 33546 12824 
5143,9577 21765 31992 2578 33603 
5159,13502 28199 32916 32308 322 
5160,34602 1447 17648 13323 18546 
5165,25209 3545 26576 18546 19725 
5168,33173 10200 35738 7592 26325 
5171,15983 6263 23413 33500 18389 
5173,30360 9913 13198 5861 23137 
5174,13034 15687 1352 17681 26784 
5182,14738 30360 133 9913 26681 
5185,30091 479 12866 20941 27322 
5187,9045 27132 36213 9324 31749 
5192,26285 269 35317 31254 17597 
5196,32347 16735 30653 32578 10446 
5197,29260 12873 15917 23211 9535 
5199,23030 33558 5446 17205 13301 
5204,21099 33194 19478 30511 6391 
5211,11579 36213 15086 18717 17463 
5212,17207 11259 33266 7923 29577 
5213,775 33266 8519 21495 34223 
5215,6699 11259 25101 21613 23598 
5216,12866 9577 418 25421 23507 
5217,12997 5578 8394 21157 10193 
5218,25694 13367 34223 775 18645 
5226,16307 19426 16803 22976 10059 
5229,15743 3841 13367 17207 36811 
5235,20975 2031 11899 31377 28720 
5242,31992 27660 12354 22389 13135 
5243,34930 24639 15743 19127 23516 
5245,24547 21081 27132 17207 6821 
5247,30453 20878 17107 32578 21484 
5249,27132 24547 23336 26951 9012 
5250,12974 27502 366 33194 17207 
5264,6155 27562 33137 37065 26486 
5266,28814 11335 30616 11872 6627 
5269,9535 32083 29447 21101 18741 
5274,29777 28199 22300 17648 23374 
5278,11618 30699 13198 30909 8013 
5280,18170 6627 2143 34930 28199 
5281,27116 2464 15743 19426 34090 
5282,7597 35381 21765 23030 30087 
5285,25278 2464 21099 10514 32674 
5286,23507 1397 35300 9577 21081 
5290,23336 6821 24902 33266 28199 
5294,22094 9577 5945 17936 27455 
5297,31992 31076 24547 27132 21412 
5299,21245 33500 4605 24488 21495 
5301,29058 4670 32840 4387 31072 
5302,8576 31037 11868 26147 33804 
5304,22976 31971 19837 18826 30087 
5308,22114 26005 24098 15037 13743 
5312,33562 19127 6627 25694 17207 
5315,30486 6773 1834 7923 12305 
5320,19127 9420 33562 5900 25694 
5330,34930 33562 7421 26332 4228 
5335,31076 22347 27132 49 33298 
5341,30419 5064 7370 26534 35727 
5344,25940 30360 7393 3004 27170 
5351,31136 8759 366 22211 37132 
5358,6821 22850 10082 9893 9735 
5365,6699 28876 19127 18645 18803 
5373,17207 12102 31971 28688 12362 
5376,34602 23507 35695 17445 25421 
5377,9404 11486 36168 1363 26197 
5385,32916 26743 24639 30087 18468 
5391,8013 3006 36717 21486 31633 
5392,25920 26605 26106 6595 9123 
5393,22976 15687 2133 37065 12866 
5397,2781 34930 16307 14839 8962 
5401,25886 30942 3826 21412 19426 
5402,31992 35300 11366 33603 3431 
5404,9902 2712 2442 31220 11618 
5405,19164 5225 28688 18178 26285 
5409,28601 33983 36462 5607 17290 
5415,6627 29805 20620 17380 6773 
5417,33562 34930 25920 30616 25886 
5428,5227 35738 9793 25506 15408 
5430,18741 29303 8549 16339 22029 
5434,31992 876 28199 33780 8035 
5435,33500 19426 626 18427 3704 
5447,24639 19478 6699 18645 3242 
5448,6068 9012 24639 31076 25304 
5453,21913 14001 21037 5834 14734 
5458,12997 6699 10446 23507 33173 
5465,34090 10512 9751 16011 32256 
5468,32019 21199 14777 15787 1203 
5483,28030 17207 13367 33298 34223 
5484,20941 2464 1397 25920 37065 
5487,30059 15930 15372 1147 17445 
5493,10488 22776 12881 7758 36717 
5495,23089 14020 23833 23953 1448 
5498,23030 33755 18986 7597 28902 
5503,11868 9913 15016 23282 33804 
5504,30087 21459 37132 18987 17732 
5507,30653 1447 12866 28964 13367 
5517,12102 9577 33788 7597 35390 
5524,6461 26197 34517 20620 18200 
5525,18099 1289 12866 25694 6314 
5526,16153 1076 35738 36872 2041 
5528,16891 31136 8426 21804 35738 
5530,20954 16634 22740 28200 28366 
5534,19127 11259 12362 30942 25694 
5535,34351 20620 7597 1289 30616 
5543,30616 19127 9420 12102 25886 
5544,34930 9420 25886 775 19127 
