2307,{15482}
2308,{4381}
2309,{3599}
2310,"{17665, 20737, 34437, 21765, 37132, 33037, 36492, 18063, 32916, 25366, 30616, 12697, 14616, 16153, 18970, 17950, 25886, 34602, 1579, 15530, 13615, 30898, 16437, 13367, 19127, 18873, 11707, 25533, 24639, 960, 12998, 7368, 36552, 8394, 20941, 10576, 15826, 27858, 2133, 19163, 17756, 11871, 18016, 4833, 21986, 13284, 14820, 35300, 17383, 26472, 11900}"
2311,"{6592, 23282, 8170, 20256}"
2312,{36461}
2313,{17648}
2314,{20084}
2315,"{31177, 32915, 14101, 33030}"
2316,"{11107, 17606, 3751, 17673, 34121, 22094, 5010, 7922, 20084, 27444, 25526, 30708, 32056, 12313, 25564}"
2317,"{36603, 10685}"
2318,{28946}
2319,{1515}
2320,{26681}
2321,"{29848, 32691}"
2322,"{30608, 17820}"
2323,"{2049, 18178, 22562, 29985, 26332, 29005, 2108, 28688, 34480, 27767, 18615, 33562, 23516, 26846}"
2324,{17486}
2325,"{8181, 13782, 4735}"
2326,"{8013, 30278}"
2327,"{4444, 14598}"
2328,"{14045, 11351}"
2329,"{29692, 17463}"
2330,{2133}
2331,"{31992, 9420, 34351}"
2332,"{2561, 12409, 28931, 3216, 36496, 29239, 36056, 18105, 27610}"
2333,"{33173, 30718}"
2334,"{30851, 35465, 24716, 7824, 33175, 8728, 21913, 1306, 14366, 34718, 23326, 31015, 23213, 30125, 16956, 35646, 33726, 7498, 4814, 27343, 34930, 7287}"
2335,"{7368, 16484, 15996, 27613}"
2336,{6155}
2337,"{6003, 2148, 17575}"
2338,{30340}
2339,"{33392, 22330}"
2340,"{24198, 775, 30087, 10514, 17943, 18200, 27928, 4386, 14762, 8368, 18354, 24626, 4020, 7733, 22976, 21443, 37065, 24786, 23516, 2781, 36957, 13797, 2284, 1397, 24309, 21495, 35579, 10110}"
2341,"{2062, 21970, 28981, 24246, 15805}"
2342,"{10193, 4851}"
2343,{7038}
2344,{1812}
2345,"{1024, 4226, 35843, 22403, 2181, 27142, 7046, 27784, 32906, 25357, 23055, 26615, 28052, 23701, 35990, 18841, 16025, 29083, 21916, 15773, 16797, 35746, 29731, 9510, 25897, 27051, 4524, 22061, 24366, 28206, 19376, 7094, 28090, 30779, 30907, 36795, 1220, 32581, 17479, 15991, 17228, 21710, 30548, 3930, 10714, 36221, 34142, 7775, 33120, 15457, 10976, 30693, 21993, 31854, 4590, 35443, 17907, 6135, 31096, 23418, 19965}"
2346,"{9222, 20234, 36490, 29196, 19338, 20620, 15119, 909, 3225, 10394, 23070, 23455, 27299, 1447, 24488, 17450, 15280, 17328, 28592, 33970, 31481, 16184, 30136, 1977, 12347, 17593, 34365, 16958, 8379, 6208, 26946, 33603, 31684, 9415, 34891, 26701, 28109, 12238, 15823, 27343, 34136, 25304, 23388, 12255, 7648, 26468, 11109, 31847, 30058, 35819, 12271, 1009, 30964, 3704, 20985, 35066, 19198, 18303}"
2347,{10446}
2348,"{30354, 20503, 11542, 5239, 1336, 15737, 8125, 35870}"
2349,{10488}
2350,{30910}
2351,"{22925, 15983, 8882, 8148, 6132, 25205, 445}"
2352,{19426}
2353,{12169}
2354,"{6343, 10568, 28431, 19637, 27131}"
2355,{31825}
2356,{36109}
2357,"{22002, 8966, 23462, 4543}"
2358,"{6112, 24771, 5220, 1638, 26119, 1623, 9577, 31914, 11082, 34666, 15595, 21099, 6964, 17813, 32503, 6552, 5819}"
2359,"{27362, 17107, 32578, 6454}"
2360,"{9735, 30091, 14118, 6314, 27306, 5806, 30259, 10164, 13367, 17463, 19897, 8253, 21187, 33603, 2892, 22093, 6478, 8015, 15566, 31565, 23123, 12376, 12642, 8297, 7406, 7415, 28029, 10751}"
2361,"{3841, 7811, 33475, 12997, 15623, 17383, 1289, 20941, 27824, 8216, 21913, 13726, 24639}"
2362,{22254}
2363,{15216}
2364,"{17768, 9738, 31107}"
2365,"{5331, 25518}"
2366,"{22552, 31076, 28199}"
2367,"{4605, 24887}"
2368,{12409}
2369,"{7370, 5227, 36869}"
2370,"{25444, 30514, 33923, 2164}"
2371,"{3968, 23077, 23722, 7562, 2284}"
2372,"{12417, 26181, 32135, 22474, 29770, 31818, 36173, 20141, 8530, 22578, 7157, 25655, 29145, 13306}"
2373,"{9673, 30559}"
2374,{13726}
2375,"{14530, 10627, 36885, 36310, 22231, 10040, 28725, 3611, 22269}"
2376,{6951}
2377,"{20722, 3899, 32253, 34567}"
2378,{1209}
2379,"{11872, 31648, 11879, 22408, 20171, 4788}"
2380,{34633}
2381,{31032}
2382,"{32352, 5474, 17122, 14372, 11045, 5286, 20516, 5128, 26889, 30150, 17483, 3660, 18027, 28622, 28946, 27747, 19478, 11261, 22558}"
2383,"{36425, 22822}"
2384,"{26629, 7188, 24021, 3707, 28028, 27135}"
2385,"{4228, 9476, 25446, 14899, 6547, 31924}"
2386,"{33443, 35604}"
2387,{4327}
2388,"{15593, 562}"
2389,{1447}
2390,{26594}
2391,"{2444, 1190}"
2392,"{13530, 15917}"
2393,"{2464, 21765, 15743}"
2394,{6459}
2395,"{20620, 21780, 32375}"
2396,"{14082, 29931, 25998, 12755, 11132}"
2397,{34070}
2398,{33173}
2399,"{20737, 35010, 2050, 34084, 6343, 551, 2536, 33266, 14932}"
2400,"{14785, 19987, 15593, 2911}"
2401,"{19355, 32644}"
2402,"{19987, 29699, 5859}"
2403,{14001}
2404,{7555}
2405,"{18099, 23388}"
2406,"{24441, 32130, 36902}"
2407,"{26432, 33399, 8907, 32503, 27000}"
2408,{10584}
2409,"{960, 6627, 7144, 6446, 28431, 14480, 34223, 10546, 4532, 30137, 27132}"
2410,"{5699, 6951, 29383, 5488, 28592, 30716}"
2411,"{21412, 6293, 12102}"
2412,"{28294, 9577, 30317, 15086, 17648, 7635, 23507, 3674, 6204, 4670}"
2413,"{7120, 7330, 9124}"
2414,"{23766, 7286}"
2415,{18539}
2416,"{18053, 20872, 24714, 30861, 6031, 15508, 36885, 5013, 32410, 12826, 18460, 19232, 27680, 20002, 17956, 16551, 34985, 30126, 25391, 29745, 18226, 9395, 32691, 10167, 16060, 27709, 12479, 20417, 1993, 32971, 23254, 8795, 10590, 27614, 19810, 25573, 36841, 33649, 17650, 18674, 29813, 4088, 30846}"
2417,"{19913, 22694}"
2418,"{27322, 7966}"
2419,{23930}
2420,"{19332, 15387, 8093, 14239, 29730, 6821, 8623, 30386, 24248, 21561, 13245, 12102, 5575, 24649, 20171, 8013, 12241, 9830, 6889, 10739, 22899, 23291}"
2421,"{4904, 6155, 30942}"
2422,"{9178, 28216, 12651, 11086, 28207, 21589, 30616, 8504, 13018, 33562}"
2423,"{34930, 34666, 14366}"
2424,"{27397, 28294, 27848, 7689, 31593, 33579, 2671, 15473, 7417}"
2425,"{23360, 10123, 29023}"
2426,"{5601, 29239, 30087, 20042, 8205, 12180, 31254, 13367}"
2427,"{24442, 14893}"
2428,"{20004, 34951, 25577, 34157, 23989}"
2429,"{2344, 15195}"
2430,{1885}
2431,"{26681, 15452}"
2432,{1393}
2433,"{36408, 21083}"
2434,"{1574, 23879, 22715, 20367, 17937, 10265, 29755, 476}"
2435,"{14852, 9173}"
2436,"{16803, 12164, 13701, 18468, 30156, 29805, 18798, 19858, 22932, 8181, 5846, 18103, 22776, 16571}"
2437,"{31464, 19586, 5359}"
2438,"{11104, 13281, 24128, 10638, 20407}"
2439,"{17130, 17157}"
2440,"{35458, 6700, 35461, 6111}"
2441,{10110}
2442,"{1729, 27116, 29777, 36795, 33598}"
2443,{5747}
2444,{18801}
2445,{25886}
2446,{28627}
2447,"{22954, 22827, 31109}"
2448,{28271}
2449,"{37056, 114}"
2450,"{16681, 31450}"
2451,"{26576, 2070}"
2452,{8035}
2453,"{16616, 33796}"
2454,{12270}
2455,{1075}
2456,"{36872, 30653, 34070}"
2457,{13977}
2458,"{35458, 36068, 32806, 5578, 18506, 34223, 35600, 18418, 33491, 36691, 10200}"
2459,"{3456, 418, 29848}"
2460,"{36340, 29662}"
2461,"{32580, 16616, 19624, 3102, 20759, 5304, 15454}"
2462,{29293}
2463,"{5636, 20104, 22058, 26670, 16947, 17717, 12472, 18620}"
2464,{15566}
2465,{29}
2466,"{26576, 19748}"
2467,{19740}
2468,"{25656, 1810, 15183}"
2469,"{1076, 36109}"
2470,"{29985, 36204}"
2471,"{18337, 30441, 14319}"
2472,{4077}
2473,"{23633, 10701}"
2474,{34954}
2475,"{25068, 20597, 29286}"
2476,"{15687, 17352, 18546, 23123, 23188, 20955}"
2477,{24479}
2478,"{23738, 16812, 32591, 2290, 21907, 282}"
2479,{16544}
2480,{4475}
2481,"{3841, 9420}"
2482,{25417}
2483,"{22209, 19097, 7930, 21916, 13502}"
2484,"{27241, 27612, 27519}"
2485,{35458}
2486,"{18562, 9035, 31825, 23089, 12372, 33173, 21913, 2234}"
2487,"{7928, 9893, 12029, 36023}"
2488,"{19001, 34043, 23516}"
2489,{6516}
2490,"{33755, 15638, 18303}"
2491,{3564}
2492,"{37091, 4740, 28648, 23081, 35434, 14828, 30511, 24914, 32308, 33780, 33726}"
2493,"{1196, 28725}"
2494,"{27824, 27314}"
2495,"{35738, 19803, 909}"
2496,"{27362, 32067}"
2497,{36795}
2498,"{2041, 24275, 27299, 18662}"
2499,"{35361, 21798, 562, 3924, 13401, 28701}"
2500,{35345}
2501,{33137}
2502,{27502}
2503,"{22341, 6773}"
2504,{27322}
2505,"{2368, 9185, 14019, 36297, 17769, 30441, 8461, 28750, 26734, 23281, 24018, 11699, 30961, 3871, 20790, 4475, 8959}"
2506,"{20737, 10573, 37074, 32025, 18586}"
2507,{24547}
2508,"{23777, 4373}"
2509,"{8618, 17324}"
2510,{23089}
2511,{32953}
2512,"{26681, 2234, 27923, 9831}"
2513,{10411}
2514,"{27776, 562, 18255}"
2515,"{34657, 5819, 32375}"
2516,{13067}
2517,"{20484, 8549, 30728, 35660, 16687, 19415}"
2518,"{6825, 11458, 1412}"
2519,"{11304, 21649, 36539, 9997}"
2520,"{22976, 5699, 6446, 19127, 19163}"
2521,"{19578, 25987}"
2522,"{15860, 28413}"
2523,"{3367, 32780, 30898, 1076, 26582}"
2524,"{26468, 14988, 10573, 17815}"
2525,"{19632, 36673, 32989, 17389}"
2526,"{11264, 19987, 4398, 23976}"
2527,{15794}
2528,"{26741, 16038, 26119}"
2529,"{2016, 17095, 11499, 18603, 33392, 19544}"
2530,{10415}
2531,"{9415, 23240, 21996, 31506, 36957}"
2532,"{20859, 12222}"
2533,{1944}
2534,"{32916, 34949}"
2535,"{5612, 13776, 28594, 28819, 27477}"
2536,"{11826, 26971, 14101, 14679}"
2537,"{33266, 15115}"
2538,"{104, 27453}"
2539,"{10200, 19618, 9563}"
2540,{18987}
2541,{12}
2542,"{22976, 33855, 2712, 23901, 24639}"
2543,"{35832, 27465, 34156}"
2544,{20255}
2545,{23958}
2546,{15593}
2547,"{3841, 3627, 19725, 13776, 13430, 17207}"
2548,"{17152, 32130, 5128, 36872, 20620, 23571, 23188, 30100, 33173, 2712, 35486, 25886, 31136, 29355, 28589, 34478, 1969, 14001, 2227, 28850, 17207, 13752, 3515, 32956, 30653, 24639, 2623, 22850, 29507, 15687, 5578, 1617, 5589, 15452, 6879, 6627, 13284, 28393, 21613, 6643, 30964, 6773, 21495, 3704}"
2549,"{12997, 33701, 9417, 22899, 603}"
2550,"{23949, 19022, 28688, 21336, 26778}"
2551,{33978}
2552,"{1856, 11505}"
2553,"{12255, 2143}"
2554,"{15080, 14302, 15687}"
2555,"{2433, 13042, 12305, 18383}"
2556,"{31459, 22618, 17193, 31952, 36982, 32760, 4122, 12446, 27550}"
2557,"{27584, 16516, 228, 775, 8297, 27339, 14707, 28884, 3704, 31836}"
2558,"{30821, 18099, 26547, 8756, 22331, 14043}"
2559,"{21505, 36645, 36843, 3216, 18741, 36248, 32827}"
2560,"{11377, 35420, 25973}"
2561,"{29915, 29901, 12454, 33475}"
2562,"{15746, 4228, 3972, 33925, 27660, 2578, 18963, 22932, 8606, 28587, 33709, 20407, 36663, 10040, 18615, 4410, 6461, 13502, 31293, 24639, 27477, 10469, 36204, 23292, 7421}"
2563,{25670}
2564,{33755}
2565,"{24834, 2569, 24265, 14771, 14908}"
2566,"{13746, 1076, 14982}"
2567,{27009}
2568,{35760}
2569,{28401}
2570,"{22611, 30564}"
2571,{33194}
2572,{23833}
2573,"{3704, 25670}"
2574,"{4808, 33017, 15803, 31215}"
2575,{9894}
2576,"{10344, 31650}"
2577,"{15687, 2911}"
2578,"{18016, 22433, 8649, 6892, 12084}"
2579,"{4288, 3061}"
2580,"{12001, 23126, 37127}"
2581,{33562}
2582,"{14532, 37065, 3564, 22029, 10767, 18256, 30616, 30390, 34136, 3674, 16155, 17982, 23423}"
2583,{3050}
2584,"{27322, 8962}"
2585,{6976}
2586,"{1708, 6166}"
2587,{13034}
2588,"{30898, 6699, 16766, 33475}"
2589,"{4122, 34453, 10518}"
2590,"{603, 3972, 26397, 19852, 21168, 6773, 33211, 27610, 26747, 29341, 4607}"
2591,"{12180, 20774}"
2592,"{27322, 33598}"
2593,"{5993, 33194, 29807}"
2594,"{35738, 6027}"
2595,"{31506, 7156, 13725, 20390}"
2596,"{2561, 8759, 21818, 31341, 17266, 1397, 13142, 21495, 15352, 314, 36028, 26621}"
2597,{33443}
2598,"{3841, 10469, 17494}"
2599,{2068}
2600,"{11435, 8053}"
2601,"{34616, 35092}"
2602,"{15073, 19140, 2788, 35532, 16268, 23692, 25971, 34933, 35515, 32671}"
2603,"{30981, 36492, 4374, 7585, 33574, 12841, 35113, 28076, 35247, 1456, 52, 31287, 27971, 36552, 2133, 10200, 479, 16741, 34799, 36723, 31220, 2041, 28415}"
2604,{10292}
2605,{3974}
2606,{17099}
2607,"{21228, 13332}"
2608,{30718}
2609,"{32800, 33986, 18117, 16556, 29521}"
2610,"{15072, 26804, 36542, 21199}"
2611,"{36739, 20998, 32519, 3852, 2061, 17549, 35857, 27025, 32916, 6549, 19355, 25500, 10909, 8736, 16930, 33194, 8108, 23598, 8110, 3129, 20157, 2623, 23233, 30668, 12242, 33113, 21081, 31451, 9569, 15984, 33393, 26352, 3057, 24822, 2168}"
2612,{20420}
2613,"{36483, 26251, 14340}"
2614,"{15971, 13886}"
2615,"{15662, 27343}"
2616,"{30401, 31274, 11237, 26743}"
2617,"{13473, 30182, 23059, 36917, 36023}"
2618,"{13804, 16716, 146, 25938, 11259, 34141, 23039}"
2619,"{9186, 4228, 18470, 13094, 1480, 17545, 10568, 15530, 13516, 31020, 18383, 2644, 4407}"
2620,{11693}
2621,"{13241, 11556, 35247}"
2622,"{9577, 24639, 14381, 15687}"
2623,{36719}
2624,"{14599, 269, 28341, 35100, 35708}"
2625,"{7168, 21505, 11526, 24336, 16408, 28190, 29985, 21667, 9893, 21798, 36645, 20649, 2866, 20413, 35531, 3281, 15826, 26325, 4823, 19545, 4833, 36843, 12019}"
2626,"{35129, 24488, 2442, 21037, 13360, 8599, 2585, 33500}"
2627,"{2338, 14371, 3523, 29283, 18566, 21741, 4623, 8720, 21425, 26707, 16949, 26456}"
2628,"{29771, 17147}"
2629,"{33664, 27225}"
2630,{32022}
2631,"{19072, 322, 12997, 6821, 17149, 33996, 8108, 22807, 8187, 27132, 11963, 13630, 24639}"
2632,"{24761, 31713, 9103}"
2633,"{34889, 530, 21844, 33175, 6111}"
2634,"{25163, 30982}"
2635,"{31195, 12677, 16142}"
2636,{1076}
2637,"{16656, 26576}"
2638,"{19618, 5279}"
2639,{29432}
2640,"{14372, 5128, 15625, 28393, 16367, 28688, 10672, 34351, 22002, 33780, 36982, 35738, 32347, 29820}"
2641,"{7555, 20905, 23375, 19217, 35381, 19127}"
2642,"{1221, 24495, 25969, 33014, 15452}"
2643,{11707}
2644,"{12160, 23365, 22632, 6120, 33007, 26013, 4863}"
2645,{23480}
2646,"{20620, 36620, 11673, 17434, 23837, 11556, 25765, 30758, 33961, 28587, 36155, 30653, 13119, 26307, 27847, 22093, 26836, 31833, 11871, 10082, 22384, 7287, 12669}"
2647,"{14598, 3223}"
2648,"{25677, 30909}"
2649,"{34351, 5575}"
2650,{1397}
2651,{29709}
2652,"{24163, 21005}"
2653,{9420}
2654,"{2049, 33603}"
2655,"{3304, 6648}"
2656,"{35705, 5747, 27871}"
2657,"{29184, 13440, 30595, 16901, 30853, 35973, 34058, 29579, 14481, 14609, 30609, 35860, 33940, 22932, 20888, 33562, 12572, 30877, 30748, 6301, 12320, 21412, 34725, 15014, 19622, 7595, 1836, 28977, 24757, 25656, 10298, 35260, 13373, 12479, 18497, 36674, 18627, 4419, 32195, 27339, 3661, 5713, 32083, 4180, 21717, 34521, 27354, 30938, 36451, 16484, 4709, 19813, 3431, 13672, 23145, 28009, 11750, 28653, 31982, 24178, 37108, 33014, 4731, 4732, 12669}"
2658,"{18645, 1942}"
2659,"{30360, 31983, 21959}"
2660,"{7560, 22049, 24028, 14556}"
2661,{559}
2662,"{14086, 27279, 11828, 12890, 36982, 12602, 9018}"
2663,"{23089, 9178, 35300, 20941}"
2664,{11673}
2665,"{13601, 17565}"
2666,{24560}
2667,{34930}
2668,{549}
2669,"{22297, 12077}"
2670,"{12113, 26585}"
2671,"{26736, 9354, 33562}"
2672,"{357, 15080, 23473, 17205, 25278}"
2673,{4225}
2674,"{23827, 25446}"
2675,{6446}
2676,{4386}
2677,"{26468, 7657, 18167, 15566, 10514, 26743, 24345, 16958}"
2678,"{9577, 20955}"
2679,{32019}
2680,"{31608, 13011, 28315}"
2681,"{16125, 14860, 13797}"
2682,"{7168, 35328, 35331, 22029, 24595, 10261, 2070, 7201, 13857, 18467, 20004, 2597, 28709, 9258, 18987, 20011, 10801, 28724, 18999, 1080, 31825, 30806, 29271, 5722, 10865, 32883, 24698, 19579, 14464, 1153, 22149, 12941, 32400, 33940, 18586, 9885, 15530, 8374, 24763, 14525, 13502, 16573, 4800, 16076, 9933, 9934, 36560, 30419, 36565, 30428, 33512, 28393, 22762, 26859, 10476, 35053, 23802, 18694, 34567, 33545, 26892, 32525, 28437, 9495, 19224, 17696, 18726, 35628, 28466, 16694, 22328, 20796, 17213, 26942, 8000, 8001, 6984, 24395, 26956, 21345, 12646, 23911, 5488, 26483, 25978, 31102, 17792, 10644, 35224, 30618, 23451, 14751, 32678, 23987, 19902, 32704, 19396, 34759, 7625, 10701, 16845, 17359, 11731, 26581, 26590, 35300, 18405, 24037, 9194, 28139, 11244, 17389, 35821, 28657, 31731, 14328, 29177, 22525, 8702}"
2683,{3110}
2684,"{11618, 15139, 30019, 14212, 9607, 7481, 2441, 1076, 26454, 36248, 5945, 36543}"
2685,{21913}
2686,{876}
2687,{29781}
2688,"{2960, 17936, 15732, 20255}"
2689,"{6699, 23756}"
2690,"{18389, 3527}"
2691,"{7585, 10181, 7501, 16628, 15165}"
2692,"{29570, 20620}"
2693,"{901, 11157, 8343, 21917, 32159, 24488, 28200, 29106, 24373, 36035, 23365, 28871, 33099, 34891, 989, 29664, 2021, 25196, 34924, 9329, 35443, 20859}"
2694,"{28481, 8519, 4020, 10200, 9567}"
2695,"{3587, 19242, 2157, 19860, 14841, 5146, 33115, 27612, 10879}"
2696,"{8960, 7937, 35202, 30595, 3077, 773, 1675, 33551, 9233, 11922, 19476, 16916, 32916, 25364, 6552, 29464, 23833, 18970, 15252, 20255, 6561, 30755, 36515, 23589, 35878, 1448, 23978, 29229, 23470, 21296, 24880, 25907, 26804, 2486, 25656, 21049, 28601, 24639, 24512, 34242, 6595, 19785, 23756, 14291, 14932, 29268, 5589, 19544, 13530, 15452, 28381, 23134, 12255, 27361, 15971, 10469, 25446, 10087, 104, 8297, 27241, 26346, 31978, 11752, 36465, 34930, 4467, 4475, 8181, 21495, 3704, 27131, 18940, 4605, 15615}"
2697,"{19426, 11693, 149, 775}"
2698,"{1560, 27225, 5208}"
2699,"{418, 33603, 14211, 30898, 21336, 6552}"
2700,"{21442, 21651}"
2701,"{2050, 33443, 19426, 16482, 24198, 3623, 11366, 535, 6155, 14636, 34961, 10193, 33266, 34614, 26743, 2522, 36667, 2108, 24958}"
2702,"{12576, 20281, 11570, 19340}"
2703,"{3387, 22029}"
2704,{23240}
2705,"{7368, 36872, 17738, 2892, 24716, 29005, 34351, 23987, 26104, 21691, 23293}"
2706,"{24460, 33574}"
2707,"{25921, 23969, 9826, 30563, 21573, 14823, 17544, 4876, 36721, 9330, 27827, 18162, 6616, 17273, 19578, 12219, 11998}"
2708,"{34635, 4783}"
2709,{14050}
2710,"{33475, 909, 15983, 23837, 35390}"
2711,"{28393, 28651, 6727}"
2712,"{9562, 25063}"
2713,{35878}
2714,{30092}
2715,"{4259, 20342}"
2716,{29777}
2717,"{3841, 26951, 10059, 17644, 16047, 29551, 12305, 27441, 6301}"
2718,"{15597, 25525}"
2719,"{20803, 16947}"
2720,{25363}
2721,{3527}
2722,{17099}
2723,{14431}
2724,{9174}
2725,"{14337, 162, 32835, 18182, 32519, 21766, 25225, 15786, 11307, 8108, 24095, 6481, 30994, 24724, 9013, 24437, 27039}"
2726,"{16713, 34633, 26285, 27343, 16306, 4853}"
2727,{2227}
2728,"{21601, 21912, 27016, 27502, 28527, 20626, 29813, 13719, 15672, 505, 10200, 30014}"
2729,{21273}
2730,"{14050, 28852}"
2731,{16484}
2732,"{19456, 3587, 6152, 36872, 16396, 8210, 22054, 39, 7729, 24626, 21563, 33340, 14929, 31825, 22104, 21081, 23138, 32868, 9833, 34411, 10356, 26743, 9862, 26246, 31368, 31377, 16025, 16027, 16547, 6314, 10415, 23729, 19642, 21185, 23240, 11471, 19668, 9433, 23260, 8925, 23775, 37094, 8935, 28909, 4347, 34055, 36109, 17679, 16656, 33558, 23837, 16162, 13101, 18741, 22328, 32573, 17732, 17752, 10076, 31076, 3431, 11624, 18791, 29551, 33652, 25461, 14714, 16786, 1447, 34742, 17856, 24512, 7107, 3527, 30663, 970, 20428, 22482, 6099, 23507, 2523, 10206, 12271, 16367, 31730, 33266, 1015}"
2733,{24028}
2734,{35118}
2735,"{23137, 3298, 26369, 5861, 29384}"
2736,{18720}
2737,{20907}
2738,"{16569, 5355}"
2739,"{28967, 13451, 3853, 20941, 7984, 31538, 28819, 35637, 24025, 10685}"
2740,"{36080, 2689}"
2741,"{9793, 36354, 1203}"
2742,"{21924, 12614, 28711, 17576, 16209, 31348}"
2743,"{14624, 7265, 17445, 22312, 35531, 30059, 4557, 7247, 9807, 29331, 29813, 11318, 22266, 15930}"
2744,"{15041, 2999}"
2745,"{7893, 15482, 34715, 9693, 32863}"
2746,"{36056, 21799}"
2747,"{2844, 30758, 28966, 28393, 31442, 26898, 4244, 33175, 505, 32347, 13116, 32382, 36607}"
2748,"{30626, 33957, 14697, 20213, 36982, 29341}"
2749,"{29190, 28691, 29422, 23295}"
2750,"{15489, 4967, 9577, 9194, 19187, 20635}"
2751,"{14020, 30453, 24294, 32775}"
2752,"{16901, 5847, 25550, 29463, 33629}"
2753,"{18995, 30453, 24198}"
2754,"{15973, 23953, 12851, 30293, 20959}"
2755,{23633}
2756,{6978}
2757,{28856}
2758,"{29625, 24125, 32265}"
2759,"{8356, 28200, 32808, 24524, 28366, 15087, 32944, 15410, 17173, 20886, 16634}"
2760,{2041}
2761,"{6542, 29551, 28207, 18617, 32799}"
2762,"{30981, 30119, 22029, 22094, 17389, 33137, 21780, 32308, 5945, 21945, 35738, 11323, 30653, 2623}"
2763,{33561}
2764,"{269, 9047}"
2765,"{25304, 20675, 17380, 27131}"
2766,"{14020, 15973, 21484, 29293, 28401, 14291, 13016, 33115, 11166, 7931}"
2767,"{11936, 35946, 22187}"
2768,{27152}
2769,"{36723, 22094}"
2770,"{8040, 14704}"
2771,"{17529, 14767}"
2772,"{15361, 12292, 3077, 1289, 30100, 420, 21412, 20262, 28967, 18427, 15019, 25645, 17198, 30516, 9014, 18103, 22328, 35129, 2627, 5443, 11588, 6343, 20171, 7501, 35279, 3920, 21846, 31830, 345, 8284, 27495, 36461, 34930, 17529, 30459, 18303}"
2773,"{10466, 1732, 14863, 13044, 12244, 3318, 27867, 24605, 32094}"
2774,{37006}
2775,"{36772, 16959}"
2776,"{18016, 26621}"
2777,"{10882, 24411, 8111}"
2778,"{2068, 25150}"
2779,"{30370, 12491, 21765, 33173}"
2780,"{11680, 8484, 2469, 29894, 5899, 14956, 32236, 1362, 4307, 26802, 21980, 6206}"
2781,{36515}
2782,{7592}
2783,"{7920, 762, 27075}"
2784,"{5309, 2391}"
2785,"{12, 33454, 7280, 27569, 14714}"
2786,"{14464, 26212, 21565}"
2787,{26285}
2788,{28083}
2789,"{2818, 35714, 20837, 12454, 36109, 16272, 36627, 16501, 34713, 58, 29723}"
2790,"{17068, 14932}"
2791,{23569}
2792,"{35136, 24257, 26951, 9704, 7788, 14572, 4398, 27246, 32287, 2161, 28594, 16339, 9012, 29109, 35955, 26621, 24639}"
2793,"{3681, 19961, 37094}"
2794,"{14264, 15222}"
2795,"{22312, 17756, 17973}"
2796,"{34509, 29805}"
2797,"{21304, 24716, 33855}"
2798,"{23173, 7753, 22762, 5389, 1074, 21913}"
2799,{23012}
2800,{1853}
2801,"{5578, 14480, 23089, 29072, 4020, 34973}"
2802,"{14785, 28701, 26681, 15687}"
2803,{34737}
2804,"{19632, 6627}"
2805,"{5473, 29428, 6245, 34743}"
2806,"{32356, 77}"
2807,"{25760, 29184, 36710}"
2808,"{8394, 29389, 17815}"
2809,{26951}
2810,{36214}
2811,"{19332, 21765, 17287, 14599, 781, 34070, 14872, 4762, 24483, 7592, 12841, 23081, 4652, 19500, 32308, 34499, 19014, 3656, 31432, 12110, 8788, 27988, 10200, 16730, 33498, 33755, 2911, 21223, 7657, 3958, 17657, 23291, 32636, 12030}"
2812,{28348}
2813,"{2049, 26020, 2227, 33173, 31992, 25624, 13726}"
2814,"{10446, 9047}"
2815,"{7341, 34885, 27485, 32359}"
2816,{12354}
2817,"{1114, 35172, 24270}"
2818,{2578}
2819,{28152}
2820,"{7144, 5355, 33980}"
2821,"{505, 29668, 8142}"
2822,"{30072, 28885, 4431}"
2823,"{4096, 1036, 8717, 24608, 14372, 5157, 551, 12841, 3626, 6699, 1074, 58, 13373, 13886, 2623, 14912, 12354, 17476, 30278, 19529, 34379, 22093, 30287, 26197, 31329, 7274, 5227, 34924, 11900, 8832, 3719, 7824, 23188, 30360, 30872, 16551, 29355, 1209, 35513, 4283, 1729, 6853, 30924, 4306, 10452, 26325, 27352, 33500, 4833, 747, 16111, 18164, 23802, 24834, 14599, 33543, 30989, 18710, 16153, 20255, 13094, 6446, 17717, 3899, 3387, 24894, 18239, 22850, 4423, 3406, 26454, 26971, 2912, 34660, 9575, 9074, 6003, 32636, 3456, 31616, 32642, 19332, 27526, 9607, 2447, 31633, 29081, 10660, 27559, 35754, 10672, 22976, 36812, 7635, 20955, 24028, 25564, 28657, 23030, 14328}"
2824,"{26104, 30514, 30704}"
2825,{1834}
2826,{27769}
2827,{17463}
2828,"{8472, 31293, 7933}"
2829,"{7480, 23145, 26889}"
2830,{15687}
2831,{3482}
2832,"{11003, 18132, 17635}"
2833,{6068}
2834,{14412}
2835,{26594}
2836,"{1209, 10853}"
2837,"{8800, 36770, 23203, 36259, 5318, 35303, 5096, 24552, 20428, 30960, 12305, 26804, 20501, 24948, 7672, 6617, 27451, 33340, 32287}"
2838,"{36872, 14457, 35308, 13726}"
2839,"{35265, 29570, 33603, 29736, 27562, 13451}"
2840,{16345}
2841,{17051}
2842,"{18405, 10701}"
2843,{25920}
2844,"{7984, 34473}"
2845,{9534}
2846,"{21442, 36907, 34225, 25939, 12470}"
2847,{33787}
2848,"{9552, 28385, 18987, 27000}"
2849,"{14669, 9181}"
2850,"{22002, 269}"
